unemployment,dollar,yuan,inflation,oil,key_rate,year
5.5,29.3627,4.65343,0.31,119.47,8.0,2012
5.5,29.3627,4.65343,0.52,119.66,8.0,2012
5.5,29.3627,4.65343,0.52,118.2,8.0,2012
5.5,29.3708,4.65996,0.52,116.08,8.0,2012
5.5,29.463,4.67118,0.52,113.18,8.0,2012
5.5,29.5937,4.69332,0.52,113.18,8.0,2012
5.5,29.8075,4.726850000000001,0.52,113.18,8.0,2012
5.5,29.8075,4.726850000000001,0.52,113.16,8.0,2012
5.5,29.8075,4.726850000000001,0.52,112.73,8.0,2012
5.5,29.8075,4.726850000000001,0.52,113.2,8.0,2012
5.5,29.8075,4.726850000000001,0.52,112.73,8.0,2012
5.5,30.1891,4.78266,0.52,112.26,8.0,2012
5.5,30.2306,4.78605,0.52,112.26,8.0,2012
5.5,30.1793,4.78262,0.52,112.26,8.0,2012
5.5,30.1793,4.78262,0.52,111.57,8.0,2012
5.5,30.2652,4.78986,0.52,112.24,8.0,2012
5.5,30.3299,4.80086,0.52,111.71,8.0,2012
5.5,30.9758,4.89829,0.52,107.49,8.0,2012
5.5,30.9417,4.89499,0.52,107.14,8.0,2012
5.5,31.3921,4.96161,0.52,107.14,8.0,2012
5.5,31.3921,4.96161,0.52,107.14,8.0,2012
5.5,31.3921,4.96161,0.52,108.81,8.0,2012
5.5,31.1582,4.92519,0.52,108.41,8.0,2012
5.5,31.0644,4.91486,0.52,105.56,8.0,2012
5.5,31.3803,4.95692,0.52,106.55,8.0,2012
5.5,31.6247,4.98734,0.52,106.83,8.0,2012
5.5,31.7572,5.00366,0.52,106.83,8.0,2012
5.5,31.7572,5.00366,0.52,106.83,8.0,2012
5.5,31.7572,5.00366,0.52,107.11,8.0,2012
5.5,31.827,5.01742,0.52,106.68,8.0,2012
5.5,32.086,5.05546,0.52,103.47,8.0,2012
5.5,32.4509,5.1063600000000005,0.52,101.87,8.0,2012
5.5,32.9173,5.16625,0.89,98.43,8.0,2012
5.5,33.7384,5.29562,0.89,98.43,8.0,2012
5.5,33.7384,5.29562,0.89,98.43,8.0,2012
5.5,33.7384,5.29562,0.89,98.85,8.0,2012
5.5,34.0395,5.34657,0.89,98.84,8.0,2012
5.5,33.2001,5.21735,0.89,100.64,8.0,2012
5.5,32.7889,5.15079,0.89,99.93,8.0,2012
5.5,32.1922,5.0623,0.89,99.47,8.0,2012
5.5,32.7358,5.13946,0.89,99.47,8.0,2012
5.5,32.5862,5.11541,0.89,99.47,8.0,2012
5.5,32.5862,5.11541,0.89,98.0,8.0,2012
5.5,32.5862,5.11541,0.89,97.14,8.0,2012
5.5,32.5862,5.11541,0.89,97.13,8.0,2012
5.5,32.7331,5.13791,0.89,97.03,8.0,2012
5.5,32.5766,5.11543,0.89,97.61,8.0,2012
5.5,32.3945,5.08891,0.89,97.61,8.0,2012
5.5,32.3945,5.08891,0.89,97.61,8.0,2012
5.5,32.3945,5.08891,0.89,96.05,8.0,2012
5.5,32.1315,5.05546,0.89,95.76,8.0,2012
5.5,32.5315,5.11759,0.89,92.69,8.0,2012
5.5,32.5166,5.11444,0.89,89.23,8.0,2012
5.5,32.9054,5.1721,0.89,90.98,8.0,2012
5.5,33.5191,5.26624,0.89,90.98,8.0,2012
5.5,33.5191,5.26624,0.89,90.98,8.0,2012
5.5,33.5191,5.26624,0.89,91.01,8.0,2012
5.5,33.1693,5.2113700000000005,0.89,93.02,8.0,2012
5.5,33.1732,5.21288,0.89,93.5,8.0,2012
5.5,32.8384,5.15889,0.89,91.36,8.0,2012
5.5,32.9412,5.18106,0.89,97.8,8.0,2012
5.5,32.8169,5.16436,0.89,97.8,8.0,2012
5.5,32.8169,5.16436,1.23,97.8,8.0,2012
5.5,32.8169,5.16436,1.23,97.34,8.0,2012
5.5,32.5287,5.12384,1.23,100.68,8.0,2012
5.5,32.4789,5.11261,1.23,99.77,8.0,2012
5.5,32.2065,5.07429,1.23,100.7,8.0,2012
5.5,32.4727,5.11107,1.23,98.19,8.0,2012
5.5,32.624,5.124969999999999,1.23,98.19,8.0,2012
5.5,32.624,5.124969999999999,1.23,98.19,8.0,2012
5.5,32.624,5.124969999999999,1.23,100.32,8.0,2012
5.5,32.9907,5.17891,1.23,97.97,8.0,2012
5.5,32.9754,5.17887,1.23,100.23,8.0,2012
5.5,32.8282,5.15761,1.23,101.07,8.0,2012
5.5,32.7177,5.13638,1.23,102.4,8.0,2012
5.5,32.659,5.11945,1.23,102.4,8.0,2012
5.5,32.659,5.11945,1.23,102.4,8.0,2012
5.5,32.659,5.11945,1.23,103.55,8.0,2012
5.5,32.6208,5.11554,1.23,104.0,8.0,2012
5.5,32.4955,5.09845,1.23,105.16,8.0,2012
5.5,32.4041,5.08786,1.23,107.8,8.0,2012
5.5,32.0764,5.03483,1.23,106.83,8.0,2012
5.5,31.9509,5.0136400000000005,1.23,106.83,8.0,2012
5.5,31.9509,5.0136400000000005,1.23,106.83,8.0,2012
5.5,31.9509,5.0136400000000005,1.23,103.26,8.0,2012
5.5,32.376,5.06794,1.23,103.42,8.0,2012
5.5,32.6324,5.11143,1.23,104.38,8.0,2012
5.5,32.9657,5.15871,1.23,105.26,8.0,2012
5.5,32.6224,5.11091,1.23,106.47,8.0,2012
5.5,32.2131,5.05098,1.23,106.47,8.0,2012
5.5,32.2131,5.05098,1.23,106.47,8.0,2012
5.5,32.2131,5.05098,1.23,106.2,8.0,2012
5.5,32.1881,5.04634,1.23,104.92,8.0,2012
5.5,32.2058,5.05316,0.1,105.96,8.0,2012
5.5,32.3322,5.076890000000001,0.1,105.9,8.0,2012
5.5,32.4563,5.09534,0.1,108.94,8.0,2012
5.5,32.5361,5.10418,0.1,108.94,8.0,2012
5.5,32.5361,5.10418,0.1,108.94,8.0,2012
5.5,32.5361,5.10418,0.1,109.55,8.0,2012
5.5,31.9451,5.01375,0.1,112.0,8.0,2012
5.5,31.6644,4.9718800000000005,0.1,112.14,8.0,2012
5.5,31.6907,4.9771,0.1,113.22,8.0,2012
5.5,31.4807,4.9558,0.1,112.95,8.0,2012
5.5,31.8974,5.01421,0.1,112.95,8.0,2012
5.5,31.8974,5.01421,0.1,112.95,8.0,2012
5.5,31.8974,5.01421,0.1,113.6,8.0,2012
5.5,31.8707,5.0112000000000005,0.1,114.03,8.0,2012
5.5,31.7739,4.99621,0.1,116.25,8.0,2012
5.5,31.8532,5.00734,0.1,116.9,8.0,2012
5.5,31.9011,5.01015,0.1,113.71,8.0,2012
5.5,31.8469,5.00627,0.1,113.71,8.0,2012
5.5,31.8469,5.00627,0.1,113.71,8.0,2012
5.5,31.8469,5.00627,0.1,113.7,8.0,2012
5.5,32.0165,5.0338,0.1,114.64,8.0,2012
5.5,31.9606,5.027620000000001,0.1,114.91,8.0,2012
5.5,31.8056,5.00647,0.1,115.01,8.0,2012
5.5,31.683,4.98882,0.1,113.59,8.0,2012
5.5,31.8099,5.00478,0.1,113.59,8.0,2012
5.5,31.8099,5.00478,0.1,113.59,8.0,2012
5.5,31.8099,5.00478,0.1,112.26,8.0,2012
5.5,31.8703,5.01365,0.1,112.58,8.0,2012
5.5,32.0183,5.036379999999999,0.1,112.54,8.0,2012
5.5,32.0942,5.05572,0.1,112.65,8.0,2012
5.5,32.2934,5.08461,0.1,114.57,8.0,2012
5.5,32.5669,5.12978,0.55,114.57,8.0,2012
5.5,32.5669,5.12978,0.55,114.57,8.0,2012
5.5,32.5669,5.12978,0.55,115.78,8.0,2012
5.5,32.4171,5.11254,0.55,114.18,8.0,2012
5.5,32.1995,5.07694,0.55,113.09,8.0,2012
5.5,32.4608,5.10928,0.55,113.49,8.0,2012
5.5,32.1998,5.07523,0.55,114.25,8.0,2012
5.5,32.0142,5.04892,0.55,114.25,8.0,2012
5.5,32.0142,5.04892,0.55,114.25,8.0,2012
5.5,32.0142,5.04892,0.55,114.81,8.0,2012
5.5,31.7221,5.005850000000001,0.55,115.4,8.0,2012
5.5,31.7768,5.01964,0.55,115.96,8.0,2012
5.5,31.478,4.97684,0.55,116.9,8.0,2012
5.5,31.3992,4.96242,0.55,116.66,8.25,2012
5.5,30.8181,4.87674,0.55,116.66,8.25,2012
5.5,30.8181,4.87674,0.55,116.66,8.25,2012
5.5,30.8181,4.87674,0.55,113.79,8.25,2012
5.5,30.5867,4.84227,0.55,112.03,8.25,2012
5.5,30.8795,4.88708,0.55,108.19,8.25,2012
5.5,30.8634,4.89072,0.55,110.03,8.25,2012
5.5,31.5758,5.01203,0.55,111.42,8.25,2012
5.5,31.1667,4.94153,0.55,111.42,8.25,2012
5.5,31.1667,4.94153,0.55,111.42,8.25,2012
5.5,31.1667,4.94153,0.55,109.81,8.25,2012
5.5,31.2513,4.95549,0.55,110.45,8.25,2012
5.5,31.1608,4.94012,0.55,110.04,8.25,2012
5.5,31.2221,4.95329,0.55,112.01,8.25,2012
5.5,31.1951,4.94815,0.55,112.39,8.25,2012
5.5,30.9169,4.91634,0.55,112.39,8.25,2012
5.5,30.9169,4.91634,0.55,112.39,8.25,2012
5.5,30.9169,4.91634,0.46,112.19,8.25,2012
5.5,31.2538,4.97316,0.46,111.57,8.25,2012
5.5,31.135,4.95425,0.46,108.17,8.25,2012
5.5,31.1944,4.9637,0.46,112.58,8.25,2012
5.5,31.121,4.95202,0.46,112.02,8.25,2012
5.5,30.9744,4.9287,0.46,112.02,8.25,2012
5.5,30.9744,4.9287,0.46,112.02,8.25,2012
5.5,30.9744,4.9287,0.46,111.82,8.25,2012
5.5,31.0777,4.94498,0.46,114.5,8.25,2012
5.5,31.0994,4.94788,0.46,114.33,8.25,2012
5.5,31.2017,4.96179,0.46,115.71,8.25,2012
5.5,31.1667,4.9638800000000005,0.46,114.62,8.25,2012
5.5,30.9738,4.943630000000001,0.46,114.62,8.25,2012
5.5,30.9738,4.943630000000001,0.46,114.62,8.25,2012
5.5,30.9738,4.943630000000001,0.46,115.8,8.25,2012
5.5,31.0791,4.96123,0.46,115.07,8.25,2012
5.5,30.9493,4.94082,0.46,113.22,8.25,2012
5.5,30.7964,4.92545,0.46,112.42,8.25,2012
5.5,30.7195,4.90954,0.46,110.14,8.25,2012
5.5,30.7823,4.92525,0.46,110.14,8.25,2012
5.5,30.7823,4.92525,0.46,110.14,8.25,2012
5.5,30.7823,4.92525,0.46,109.44,8.25,2012
5.5,30.9084,4.94131,0.46,108.25,8.25,2012
5.5,31.1171,4.97985,0.46,107.85,8.25,2012
5.5,31.3039,5.00894,0.46,108.49,8.25,2012
5.5,31.2499,5.00623,0.46,109.55,8.25,2012
5.5,31.478,5.04617,0.46,109.55,8.25,2012
5.5,31.478,5.04617,0.46,109.55,8.25,2012
5.5,31.478,5.04617,0.46,109.44,8.25,2012
5.5,31.4373,5.03666,0.46,109.08,8.25,2012
5.5,31.5252,5.050739999999999,0.46,108.7,8.25,2012
5.5,31.3743,5.02914,0.34,108.17,8.25,2012
5.5,31.3666,5.02742,0.34,105.68,8.25,2012
5.5,31.3817,5.02735,0.34,105.68,8.25,2012
5.5,31.3817,5.02735,0.34,105.68,8.25,2012
5.5,31.3817,5.02735,0.34,107.73,8.25,2012
5.5,31.3817,5.02735,0.34,111.07,8.25,2012
5.5,31.5195,5.0474,0.34,106.82,8.25,2012
5.5,31.3033,5.01358,0.34,107.25,8.25,2012
5.5,31.5146,5.04807,0.34,109.4,8.25,2012
5.5,31.4962,5.0486,0.34,109.4,8.25,2012
5.5,31.4962,5.0486,0.34,109.4,8.25,2012
5.5,31.4962,5.0486,0.34,109.07,8.25,2012
5.5,31.6053,5.07381,0.34,108.26,8.25,2012
5.5,31.7164,5.09329,0.34,109.61,8.25,2012
5.5,31.7267,5.0964100000000006,0.34,110.98,8.25,2012
5.5,31.6919,5.08886,0.34,108.95,8.25,2012
5.5,31.7184,5.08617,0.34,108.95,8.25,2012
5.5,31.7184,5.08617,0.34,108.95,8.25,2012
5.5,31.7184,5.08617,0.34,111.7,8.25,2012
5.5,31.6677,5.07927,0.34,109.83,8.25,2012
5.5,31.4263,5.04451,0.34,110.86,8.25,2012
5.5,31.4218,5.04282,0.34,110.55,8.25,2012
5.5,31.1525,5.00112,0.34,111.38,8.25,2012
5.5,31.1325,4.99904,0.34,111.38,8.25,2012
5.5,31.1325,4.99904,0.34,111.38,8.25,2012
5.5,31.1325,4.99904,0.34,110.92,8.25,2012
5.5,31.0201,4.982670000000001,0.34,109.87,8.25,2012
5.5,30.941,4.97252,0.34,109.51,8.25,2012
5.5,31.1408,5.00061,0.34,110.76,8.25,2012
5.5,31.0565,4.98643,0.34,111.23,8.25,2012
5.5,30.811,4.948449999999999,0.54,111.23,8.25,2012
5.5,30.811,4.948449999999999,0.54,111.23,8.25,2012
5.5,30.811,4.948449999999999,0.54,110.92,8.25,2012
5.5,30.8365,4.95111,0.54,109.84,8.25,2012
5.5,30.994,4.9784,0.54,108.81,8.25,2012
5.5,30.8235,4.9522,0.54,107.03,8.25,2012
5.5,30.9107,4.96302,0.54,107.02,8.25,2012
5.5,30.967,4.97055,0.54,107.02,8.25,2012
5.5,30.967,4.97055,0.54,107.02,8.25,2012
5.5,30.967,4.97055,0.54,107.33,8.25,2012
5.5,30.8686,4.97135,0.54,108.01,8.25,2012
5.5,30.7506,4.91781,0.54,109.5,8.25,2012
5.5,30.7321,4.92099,0.54,107.91,8.25,2012
5.5,30.6034,4.906750000000001,0.54,109.15,8.25,2012
5.5,30.6892,4.92264,0.54,109.15,8.25,2012
5.5,30.6892,4.92264,0.54,109.15,8.25,2012
5.5,30.6892,4.92264,0.54,107.64,8.25,2012
5.5,30.7696,4.93577,0.54,108.84,8.25,2012
5.5,30.9859,4.9727,0.54,110.36,8.25,2012
5.5,30.7606,4.93829,0.54,110.2,8.25,2012
5.5,30.7592,4.93767,0.54,108.97,8.25,2012
5.5,30.7194,4.93152,0.54,108.97,8.25,2012
5.5,30.7194,4.93152,0.54,108.97,8.25,2012
5.5,30.7194,4.93152,0.54,108.8,8.25,2012
5.5,30.8046,4.94258,0.54,109.14,8.25,2012
5.5,30.5926,4.90801,0.54,111.07,8.25,2012
5.5,30.615,4.90948,0.54,110.8,8.25,2012
5.5,30.4808,4.8884300000000005,0.54,110.62,8.25,2012
5.5,30.3727,4.87406,0.54,110.62,8.25,2012
5.5,30.3727,4.87406,0.54,110.62,8.25,2012
5.5,30.3727,4.87406,0.54,111.11,8.25,2012
5.5,30.3727,4.87406,0.97,110.36,8.25,2013
5.5,30.3727,4.87406,0.97,112.47,8.25,2013
5.5,30.3727,4.87406,0.97,112.14,8.25,2013
5.5,30.3727,4.87406,0.97,111.31,8.25,2013
5.5,30.3727,4.87406,0.97,111.31,8.25,2013
5.5,30.3727,4.87406,0.97,111.31,8.25,2013
5.5,30.3727,4.87406,0.97,111.4,8.25,2013
5.5,30.3727,4.87406,0.97,111.94,8.25,2013
5.5,30.3727,4.87406,0.97,111.76,8.25,2013
5.5,30.4215,4.888170000000001,0.97,111.89,8.25,2013
5.5,30.365,4.87909,0.97,110.64,8.25,2013
5.5,30.2537,4.86832,0.97,110.64,8.25,2013
5.5,30.2537,4.86832,0.97,110.64,8.25,2013
5.5,30.2537,4.86832,0.97,111.88,8.25,2013
5.5,30.2607,4.86624,0.97,110.3,8.25,2013
5.5,30.2556,4.86824,0.97,110.61,8.25,2013
5.5,30.3399,4.88109,0.97,111.1,8.25,2013
5.5,30.3431,4.88051,0.97,111.89,8.25,2013
5.5,30.2065,4.8601,0.97,111.89,8.25,2013
5.5,30.2065,4.8601,0.97,111.89,8.25,2013
5.5,30.2065,4.8601,0.97,111.71,8.25,2013
5.5,30.297,4.87168,0.97,112.42,8.25,2013
5.5,30.195,4.85435,0.97,112.8,8.25,2013
5.5,30.2292,4.86149,0.97,113.28,8.25,2013
5.5,30.1648,4.850820000000001,0.97,113.28,8.25,2013
5.5,30.0451,4.83017,0.97,113.28,8.25,2013
5.5,30.0451,4.83017,0.97,113.28,8.25,2013
5.5,30.0451,4.83017,0.97,113.48,8.25,2013
5.5,30.0782,4.83339,0.97,114.36,8.25,2013
5.5,30.1513,4.8439700000000006,0.97,114.9,8.25,2013
5.5,30.0277,4.82729,0.97,115.55,8.25,2013
5.5,30.0161,4.82628,0.56,116.76,8.25,2013
5.5,29.9966,4.81842,0.56,116.76,8.25,2013
5.5,29.9966,4.81842,0.56,116.76,8.25,2013
5.5,29.9966,4.81842,0.56,115.6,8.25,2013
5.5,29.9251,4.80339,0.56,116.52,8.25,2013
5.5,30.1231,4.83688,0.56,116.73,8.25,2013
5.5,29.9598,4.80726,0.56,117.24,8.25,2013
5.5,30.0496,4.82035,0.56,118.9,8.25,2013
5.5,30.1575,4.83805,0.56,118.9,8.25,2013
5.5,30.1575,4.83805,0.56,118.9,8.25,2013
5.5,30.1575,4.83805,0.56,118.13,8.25,2013
5.5,30.159,4.83899,0.56,118.66,8.25,2013
5.5,30.1713,4.84096,0.56,118.72,8.25,2013
5.5,30.0692,4.82458,0.56,118.0,8.25,2013
5.5,30.0773,4.82588,0.56,117.66,8.25,2013
5.5,30.1139,4.83113,0.56,117.66,8.25,2013
5.5,30.1139,4.83113,0.56,117.66,8.25,2013
5.5,30.1139,4.83113,0.56,117.38,8.25,2013
5.5,30.1258,4.82963,0.56,117.52,8.25,2013
5.5,30.1277,4.82537,0.56,115.6,8.25,2013
5.5,30.0502,4.81543,0.56,113.53,8.25,2013
5.5,30.2337,4.84445,0.56,114.1,8.25,2013
5.5,30.3596,4.87063,0.56,114.1,8.25,2013
5.5,30.3596,4.87063,0.56,114.1,8.25,2013
5.5,30.3596,4.87063,0.56,114.44,8.25,2013
5.5,30.3368,4.86588,0.56,112.71,8.25,2013
5.5,30.5889,4.91001,0.56,111.87,8.25,2013
5.5,30.6202,4.91725,0.56,111.38,8.25,2013
5.5,30.5124,4.90427,0.34,110.4,8.25,2013
5.5,30.6381,4.92384,0.34,110.4,8.25,2013
5.5,30.6381,4.92384,0.34,110.4,8.25,2013
5.5,30.6381,4.92384,0.34,110.09,8.25,2013
5.5,30.787,4.94356,0.34,111.61,8.25,2013
5.5,30.6963,4.93367,0.34,111.06,8.25,2013
5.5,30.6214,4.92559,0.34,111.15,8.25,2013
5.5,30.7628,4.94475,0.34,110.85,8.25,2013
5.5,30.7628,4.94475,0.34,110.85,8.25,2013
5.5,30.7628,4.94475,0.34,110.85,8.25,2013
5.5,30.7628,4.94475,0.34,110.22,8.25,2013
5.5,30.7576,4.9463,0.34,109.65,8.25,2013
5.5,30.7499,4.94721,0.34,108.52,8.25,2013
5.5,30.7209,4.94366,0.34,109.42,8.25,2013
5.5,30.7769,4.95148,0.34,109.82,8.25,2013
5.5,30.7196,4.9436100000000005,0.34,109.82,8.25,2013
5.5,30.7196,4.9436100000000005,0.34,109.82,8.25,2013
5.5,30.7196,4.9436100000000005,0.34,109.51,8.25,2013
5.5,30.8908,4.970280000000001,0.34,107.45,8.25,2013
5.5,30.8285,4.95946,0.34,108.72,8.25,2013
5.5,30.9446,4.98118,0.34,107.47,8.25,2013
5.5,30.8923,4.972440000000001,0.34,107.66,8.25,2013
5.5,30.9325,4.97883,0.34,107.66,8.25,2013
5.5,30.9325,4.97883,0.34,107.66,8.25,2013
5.5,30.9325,4.97883,0.34,108.17,8.25,2013
5.5,30.7585,4.9529000000000005,0.34,109.36,8.25,2013
5.5,30.8734,4.97004,0.34,109.69,8.25,2013
5.5,30.863,4.96781,0.34,110.02,8.25,2013
5.5,30.9962,4.98764,0.34,109.57,8.25,2013
5.5,31.0834,5.00594,0.34,109.57,8.25,2013
5.5,31.0834,5.00594,0.34,109.57,8.25,2013
5.5,31.0834,5.00594,0.51,111.08,8.25,2013
5.5,31.1093,5.01132,0.51,110.69,8.25,2013
5.5,31.1178,5.01851,0.51,107.11,8.25,2013
5.5,31.3918,5.06164,0.51,106.34,8.25,2013
5.5,31.7203,5.11535,0.51,104.12,8.25,2013
5.5,31.6207,5.098879999999999,0.51,104.12,8.25,2013
5.5,31.6207,5.098879999999999,0.51,104.12,8.25,2013
5.5,31.6207,5.098879999999999,0.51,104.66,8.25,2013
5.5,31.6144,5.09507,0.51,106.23,8.25,2013
5.5,31.2086,5.03154,0.51,105.79,8.25,2013
5.5,31.0036,5.00615,0.51,104.27,8.25,2013
5.5,30.8814,4.98344,0.51,103.11,8.25,2013
5.5,30.9308,4.99569,0.51,103.11,8.25,2013
5.5,30.9308,4.99569,0.51,103.11,8.25,2013
5.5,30.9308,4.99569,0.51,100.39,8.25,2013
5.5,31.3051,5.05998,0.51,99.91,8.25,2013
5.5,31.4512,5.08746,0.51,97.69,8.25,2013
5.5,31.232,5.0595300000000005,0.51,99.13,8.25,2013
5.5,31.7151,5.13131,0.51,99.65,8.25,2013
5.5,31.4605,5.09144,0.51,99.65,8.25,2013
5.5,31.4605,5.09144,0.51,99.65,8.25,2013
5.5,31.4605,5.09144,0.51,100.39,8.25,2013
5.5,31.5664,5.10709,0.51,100.31,8.25,2013
5.5,31.6414,5.12204,0.51,101.73,8.25,2013
5.5,31.5917,5.11416,0.51,103.41,8.25,2013
5.5,31.3169,5.0751,0.51,103.16,8.25,2013
5.5,31.2196,5.06343,0.51,103.16,8.25,2013
5.5,31.2196,5.06343,0.51,103.16,8.25,2013
5.5,31.2196,5.06343,0.51,103.81,8.25,2013
5.5,31.2559,5.06989,0.51,102.37,8.25,2013
5.5,31.0433,5.035410000000001,0.66,99.95,8.25,2013
5.5,31.0433,5.035410000000001,0.66,102.85,8.25,2013
5.5,31.0433,5.035410000000001,0.66,104.19,8.25,2013
5.5,31.0433,5.035410000000001,0.66,104.19,8.25,2013
5.5,31.0433,5.035410000000001,0.66,104.19,8.25,2013
5.5,31.0433,5.035410000000001,0.66,105.46,8.25,2013
5.5,31.0839,5.03824,0.66,104.4,8.25,2013
5.5,31.0789,5.04798,0.66,104.34,8.25,2013
5.5,31.0829,5.06096,0.66,104.47,8.25,2013
5.5,31.0829,5.06096,0.66,103.91,8.25,2013
5.5,31.0829,5.06096,0.66,103.91,8.25,2013
5.5,31.0829,5.06096,0.66,103.91,8.25,2013
5.5,31.0829,5.06096,0.66,102.82,8.25,2013
5.5,31.3777,5.10489,0.66,102.6,8.25,2013
5.5,31.2778,5.09211,0.66,103.68,8.25,2013
5.5,31.4281,5.1137500000000005,0.66,103.8,8.25,2013
5.5,31.4166,5.10897,0.66,104.64,8.25,2013
5.5,31.3931,5.11163,0.66,104.64,8.25,2013
5.5,31.3931,5.11163,0.66,104.64,8.25,2013
5.5,31.3931,5.11163,0.66,104.8,8.25,2013
5.5,31.3406,5.10383,0.66,103.91,8.25,2013
5.5,31.177,5.08531,0.66,102.6,8.25,2013
5.5,31.228,5.09279,0.66,102.44,8.25,2013
5.5,31.4711,5.13001,0.66,102.64,8.25,2013
5.5,31.3164,5.10854,0.66,102.64,8.25,2013
5.5,31.3164,5.10854,0.66,102.64,8.25,2013
5.5,31.3164,5.10854,0.66,102.62,8.25,2013
5.5,31.3025,5.1125300000000005,0.66,104.23,8.25,2013
5.5,31.3784,5.12434,0.66,102.43,8.25,2013
5.5,31.5203,5.14382,0.66,102.19,8.25,2013
5.5,31.5893,5.15247,0.66,100.39,8.25,2013
5.5,31.7979,5.183120000000001,0.42,100.39,8.25,2013
5.5,31.7979,5.183120000000001,0.42,100.39,8.25,2013
5.5,31.7979,5.183120000000001,0.42,102.06,8.25,2013
5.5,32.0487,5.22587,0.42,103.24,8.25,2013
5.5,31.8344,5.19516,0.42,103.04,8.25,2013
5.5,31.9816,5.21842,0.42,103.61,8.25,2013
5.5,32.1385,5.2406,0.42,104.56,8.25,2013
5.5,32.2397,5.25342,0.42,104.56,8.25,2013
5.5,32.2397,5.25342,0.42,104.56,8.25,2013
5.5,32.2397,5.25342,0.42,103.95,8.25,2013
5.5,32.3246,5.27017,0.42,102.96,8.25,2013
5.5,32.3951,5.28167,0.42,103.49,8.25,2013
5.5,32.3951,5.28167,0.42,104.25,8.25,2013
5.5,32.3467,5.26682,0.42,105.93,8.25,2013
5.5,31.8029,5.186719999999999,0.42,105.93,8.25,2013
5.5,31.8029,5.186719999999999,0.42,105.93,8.25,2013
5.5,31.8029,5.186719999999999,0.42,105.47,8.25,2013
5.5,31.679,5.17301,0.42,106.02,8.25,2013
5.5,31.8824,5.20359,0.42,106.12,8.25,2013
5.5,32.1201,5.24153,0.42,102.15,8.25,2013
5.5,32.7041,5.33901,0.42,100.91,8.25,2013
5.5,32.7433,5.33948,0.42,100.91,8.25,2013
5.5,32.7433,5.33948,0.42,100.91,8.25,2013
5.5,32.7433,5.33948,0.42,101.16,8.25,2013
5.5,32.9097,5.36093,0.42,101.26,8.25,2013
5.5,32.714,5.3229,0.42,101.66,8.25,2013
5.5,32.8876,5.35019,0.42,102.82,8.25,2013
5.5,32.8766,5.34518,0.42,102.16,8.25,2013
5.5,32.709,5.3259,0.42,102.16,8.25,2013
5.5,32.709,5.3259,0.42,102.16,8.25,2013
5.5,32.709,5.3259,0.82,103.0,8.25,2013
5.5,32.8517,5.3578600000000005,0.82,104.0,8.25,2013
5.5,32.9475,5.37401,0.82,105.76,8.25,2013
5.5,33.2204,5.41772,0.82,105.54,8.25,2013
5.5,33.1605,5.41219,0.82,107.72,8.25,2013
5.5,33.2247,5.41896,0.82,107.72,8.25,2013
5.5,33.2247,5.41896,0.82,107.72,8.25,2013
5.5,33.2247,5.41896,0.82,107.43,8.25,2013
5.5,33.321,5.429,0.82,107.81,8.25,2013
5.5,33.0842,5.39859,0.82,108.51,8.25,2013
5.5,32.9112,5.36494,0.82,107.73,8.25,2013
5.5,32.5867,5.31117,0.82,108.81,8.25,2013
5.5,32.6429,5.31773,0.82,108.81,8.25,2013
5.5,32.6429,5.31773,0.82,108.81,8.25,2013
5.5,32.6429,5.31773,0.82,109.09,8.25,2013
5.5,32.622,5.31537,0.82,109.4,8.25,2013
5.5,32.5417,5.30358,0.82,108.61,8.25,2013
5.5,32.4526,5.291729999999999,0.82,108.7,8.25,2013
5.5,32.3998,5.27701,0.82,108.07,8.25,2013
5.5,32.4288,5.28328,0.82,108.07,8.25,2013
5.5,32.4288,5.28328,0.82,108.07,8.25,2013
5.5,32.4288,5.28328,0.82,108.15,8.25,2013
5.5,32.3236,5.26649,0.82,108.42,8.25,2013
5.5,32.3106,5.26446,0.82,107.19,8.25,2013
5.5,32.3462,5.27017,0.82,107.65,8.25,2013
5.5,32.5376,5.30205,0.82,107.17,8.25,2013
5.5,32.6371,5.3226,0.82,107.17,8.25,2013
5.5,32.6371,5.3226,0.82,107.17,8.25,2013
5.5,32.6371,5.3226,0.82,107.45,8.25,2013
5.5,32.8556,5.35771,0.82,106.91,8.25,2013
5.5,32.8901,5.36351,0.82,107.7,8.25,2013
5.5,33.033,5.38857,0.14,109.54,8.25,2013
5.5,32.9741,5.381069999999999,0.14,108.95,8.25,2013
5.5,33.0978,5.39791,0.14,108.95,8.25,2013
5.5,33.0978,5.39791,0.14,108.95,8.25,2013
5.5,33.0978,5.39791,0.14,108.7,8.25,2013
5.5,32.8811,5.36852,0.14,108.18,8.25,2013
5.5,32.939,5.3799,0.14,107.44,8.25,2013
5.5,32.9848,5.39029,0.14,106.68,8.25,2013
5.5,32.9401,5.38615,0.14,108.22,8.25,2013
5.5,32.8606,5.370430000000001,0.14,108.22,8.25,2013
5.5,32.8606,5.370430000000001,0.14,108.22,8.25,2013
5.5,32.8606,5.370430000000001,0.14,108.97,8.25,2013
5.5,32.891,5.37321,0.14,109.82,8.25,2013
5.5,33.0426,5.39594,0.14,110.2,8.25,2013
5.5,33.1583,5.41944,0.14,111.11,8.25,2013
5.5,33.0004,5.3954,0.14,110.4,8.25,2013
5.5,32.9421,5.389390000000001,0.14,110.4,8.25,2013
