nominal,data,curs
1,18.08.2021,"11,3388"
1,17.08.2021,"11,3343"
1,14.08.2021,"11,3329"
1,13.08.2021,"11,3580"
1,12.08.2021,"11,4026"
1,11.08.2021,"11,3555"
1,10.08.2021,"11,3473"
1,07.08.2021,"11,3061"
1,06.08.2021,"11,3240"
1,05.08.2021,"11,2631"
1,04.08.2021,"11,2717"
1,03.08.2021,"11,3010"
1,31.07.2021,"11,3290"
1,30.07.2021,"11,3249"
1,29.07.2021,"11,3189"
1,28.07.2021,"11,3527"
1,27.07.2021,"11,4292"
1,24.07.2021,"11,3900"
1,23.07.2021,"11,3967"
1,22.07.2021,"11,5057"
1,21.07.2021,"11,4959"
1,20.07.2021,"11,4674"
1,17.07.2021,"11,4673"
1,16.07.2021,"11,4859"
1,15.07.2021,"11,4519"
1,14.07.2021,"11,4552"
1,13.07.2021,"11,5307"
1,10.07.2021,"11,4830"
1,09.07.2021,"11,6019"
1,08.07.2021,"11,4575"
1,07.07.2021,"11,3362"
1,06.07.2021,"11,3535"
1,03.07.2021,"11,3567"
1,02.07.2021,"11,2787"
1,01.07.2021,"11,2545"
1,30.06.2021,"11,2070"
1,29.06.2021,"11,1786"
1,26.06.2021,"11,1806"
1,25.06.2021,"11,1733"
1,24.06.2021,"11,2134"
1,23.06.2021,"11,3024"
1,22.06.2021,"11,3130"
1,19.06.2021,"11,2126"
1,18.06.2021,"11,2790"
1,17.06.2021,"11,2589"
1,16.06.2021,"11,2192"
1,12.06.2021,"11,2159"
1,11.06.2021,"11,2976"
1,10.06.2021,"11,2779"
1,09.06.2021,"11,3831"
1,08.06.2021,"11,4018"
1,05.06.2021,"11,4318"
1,04.06.2021,"11,4589"
1,03.06.2021,"11,5074"
1,02.06.2021,"11,4865"
1,01.06.2021,"11,5219"
1,29.05.2021,"11,5594"
1,28.05.2021,"11,5208"
1,27.05.2021,"11,4882"
1,26.05.2021,"11,4530"
1,25.05.2021,"11,4353"
1,22.05.2021,"11,4358"
1,21.05.2021,"11,4356"
1,20.05.2021,"11,4449"
1,19.05.2021,"11,4714"
1,18.05.2021,"11,4639"
1,15.05.2021,"11,4989"
1,14.05.2021,"11,5198"
1,13.05.2021,"11,4933"
1,12.05.2021,"11,5381"
1,08.05.2021,"11,4780"
1,07.05.2021,"11,5196"
1,06.05.2021,"11,5643"
1,05.05.2021,"11,6253"
1,01.05.2021,"11,5657"
1,30.04.2021,"11,5036"
1,29.04.2021,"11,5559"
1,28.04.2021,"11,5569"
1,27.04.2021,"11,5240"
1,24.04.2021,"11,5627"
1,23.04.2021,"11,7764"
1,22.04.2021,"11,8264"
1,21.04.2021,"11,7023"
1,20.04.2021,"11,7106"
1,17.04.2021,"11,5833"
1,16.04.2021,"11,7834"
1,15.04.2021,"11,5832"
1,14.04.2021,"11,7969"
1,13.04.2021,"11,8308"
1,10.04.2021,"11,7647"
1,09.04.2021,"11,7728"
1,08.04.2021,"11,8814"
1,07.04.2021,"11,6606"
1,06.04.2021,"11,6650"
1,03.04.2021,"11,5950"
1,02.04.2021,"11,5328"
1,01.04.2021,"11,5385"
1,31.03.2021,"11,5268"
1,30.03.2021,"11,5536"
1,27.03.2021,"11,5830"
1,26.03.2021,"11,6578"
1,25.03.2021,"11,6737"
1,24.03.2021,"11,5756"
1,23.03.2021,"11,4599"
1,20.03.2021,"11,3988"
1,19.03.2021,"11,3282"
1,18.03.2021,"11,2413"
1,17.03.2021,"11,2253"
1,16.03.2021,"11,2612"
1,13.03.2021,"11,3015"
1,12.03.2021,"11,3200"
1,11.03.2021,"11,3691"
1,10.03.2021,"11,3935"
1,06.03.2021,"11,4909"
1,05.03.2021,"11,4074"
1,04.03.2021,"11,3771"
1,03.03.2021,"11,5271"
1,02.03.2021,"11,4599"
1,27.02.2021,"11,5232"
1,26.02.2021,"11,3911"
1,25.02.2021,"11,4304"
1,21.02.2021,"11,4566"
1,20.02.2021,"11,4523"
1,19.02.2021,"11,4004"
1,18.02.2021,"11,4222"
1,17.02.2021,"11,3483"
1,16.02.2021,"11,3513"
1,13.02.2021,"11,4487"
1,12.02.2021,"11,4208"
1,11.02.2021,"11,4712"
1,10.02.2021,"11,4935"
1,09.02.2021,"11,4981"
1,06.02.2021,"11,5919"
1,05.02.2021,"11,7165"
1,04.02.2021,"11,7813"
1,03.02.2021,"11,7498"
1,02.02.2021,"11,6787"
1,30.01.2021,"11,8024"
1,29.01.2021,"11,7637"
1,28.01.2021,"11,6044"
1,27.01.2021,"11,6797"
1,26.01.2021,"11,5575"
1,23.01.2021,"11,4789"
1,22.01.2021,"11,3496"
1,21.01.2021,"11,3416"
1,20.01.2021,"11,3628"
1,19.01.2021,"11,3907"
1,16.01.2021,"11,3569"
1,15.01.2021,"11,4089"
1,14.01.2021,"11,3728"
1,13.01.2021,"11,4830"
1,12.01.2021,"11,5082"
1,01.01.2021,"11,2956"
1,31.12.2020,"11,3119"
1,30.12.2020,"11,2787"
1,29.12.2020,"11,2742"
1,26.12.2020,"11,2973"
1,25.12.2020,"11,4582"
1,24.12.2020,"11,5410"
1,23.12.2020,"11,5075"
1,22.12.2020,"11,4015"
1,19.12.2020,"11,2069"
1,18.12.2020,"11,1693"
1,17.12.2020,"11,2310"
1,16.12.2020,"11,2219"
1,15.12.2020,"11,1557"
1,12.12.2020,"11,1778"
1,11.12.2020,"11,2578"
1,10.12.2020,"11,2126"
1,09.12.2020,"11,2752"
1,08.12.2020,"11,3566"
1,05.12.2020,"11,3698"
1,04.12.2020,"11,4651"
1,03.12.2020,"11,5130"
1,02.12.2020,"11,6138"
1,01.12.2020,"11,5754"
1,28.11.2020,"11,5245"
1,27.11.2020,"11,4803"
1,26.11.2020,"11,4714"
1,25.11.2020,"11,5257"
1,24.11.2020,"11,5326"
1,21.11.2020,"11,5660"
1,20.11.2020,"11,5807"
1,19.11.2020,"11,6037"
1,18.11.2020,"11,6269"
1,17.11.2020,"11,6937"
1,14.11.2020,"11,6893"
1,13.11.2020,"11,6307"
1,12.11.2020,"11,5124"
1,11.11.2020,"11,5689"
1,10.11.2020,"11,7110"
1,07.11.2020,"11,6589"
1,06.11.2020,"11,8146"
1,04.11.2020,"11,9623"
1,03.11.2020,"12,0259"
1,31.10.2020,"11,8403"
1,30.10.2020,"11,7523"
1,29.10.2020,"11,5515"
1,28.10.2020,"11,3841"
1,27.10.2020,"11,4110"
1,24.10.2020,"11,4662"
1,23.10.2020,"11,5577"
1,22.10.2020,"11,5700"
1,21.10.2020,"11,6424"
1,20.10.2020,"11,6409"
1,17.10.2020,"11,6398"
1,16.10.2020,"11,5803"
1,15.10.2020,"11,4675"
1,14.10.2020,"11,4672"
1,13.10.2020,"11,4304"
1,10.10.2020,"11,4728"
1,09.10.2020,"11,4737"
1,08.10.2020,"11,4997"
1,07.10.2020,"11,5615"
1,06.10.2020,"11,5050"
1,03.10.2020,"11,4996"
1,02.10.2020,"11,3797"
1,01.10.2020,"11,5671"
1,30.09.2020,"11,6798"
1,29.09.2020,"11,5345"
1,26.09.2020,"11,2650"
1,25.09.2020,"11,3091"
1,24.09.2020,"11,2423"
1,23.09.2020,"11,2348"
1,22.09.2020,"11,2268"
1,19.09.2020,"11,1007"
1,18.09.2020,"11,1130"
1,17.09.2020,"11,0812"
1,16.09.2020,"11,0928"
1,15.09.2020,"10,9498"
1,12.09.2020,"10,9544"
1,11.09.2020,"11,0427"
1,10.09.2020,"11,1118"
1,09.09.2020,"11,1183"
1,08.09.2020,"11,0664"
1,05.09.2020,"10,9922"
1,04.09.2020,"11,0401"
1,03.09.2020,"10,8205"
1,02.09.2020,"10,7842"
1,01.09.2020,"10,7682"
1,29.08.2020,"10,8713"
1,28.08.2020,"10,9355"
1,27.08.2020,"10,9601"
1,26.08.2020,"10,7808"
1,25.08.2020,"10,7661"
1,22.08.2020,"10,7174"
1,21.08.2020,"10,6570"
1,20.08.2020,"10,5982"
1,19.08.2020,"10,6024"
1,18.08.2020,"10,5110"
1,15.08.2020,"10,5340"
1,14.08.2020,"10,5994"
1,13.08.2020,"10,5439"
1,12.08.2020,"10,5234"
1,11.08.2020,"10,5848"
1,08.08.2020,"10,5798"
1,07.08.2020,"10,5176"
1,06.08.2020,"10,5396"
1,05.08.2020,"10,5091"
1,04.08.2020,"10,6278"
1,01.08.2020,"10,5204"
1,31.07.2020,"10,4724"
1,30.07.2020,"10,3191"
1,29.07.2020,"10,2631"
1,28.07.2020,"10,2244"
1,25.07.2020,"10,2033"
1,24.07.2020,"10,1424"
1,23.07.2020,"10,1055"
1,22.07.2020,"10,1475"
1,21.07.2020,"10,2950"
1,18.07.2020,"10,2443"
1,17.07.2020,"10,1789"
1,16.07.2020,"10,1292"
1,15.07.2020,"10,1334"
1,14.07.2020,"10,1016"
1,11.07.2020,"10,1664"
1,10.07.2020,"10,1451"
1,09.07.2020,"10,1505"
1,08.07.2020,"10,2742"
1,07.07.2020,"10,1424"
10,04.07.2020,"99,7522"
10,03.07.2020,"99,8016"
10,02.07.2020,"99,7568"
10,01.07.2020,"99,5806"
10,30.06.2020,"98,8278"
10,27.06.2020,"97,6638"
10,26.06.2020,"98,1408"
10,25.06.2020,"97,3025"
10,24.06.2020,"97,4292"
10,23.06.2020,"98,1780"
10,20.06.2020,"98,2898"
10,19.06.2020,"98,3166"
10,18.06.2020,"98,0639"
10,17.06.2020,"98,4911"
10,16.06.2020,"99,2248"
10,12.06.2020,"97,7624"
10,11.06.2020,"97,1023"
10,10.06.2020,"96,8802"
10,09.06.2020,"96,5490"
10,06.06.2020,"96,8447"
10,05.06.2020,"96,9068"
10,04.06.2020,"96,1038"
10,03.06.2020,"97,0117"
10,02.06.2020,"97,7322"
10,30.05.2020,"99,0079"
10,29.05.2020,"99,3089"
10,28.05.2020,"99,3312"
10,27.05.2020,"99,6942"
1,26.05.2020,"10,0280"
1,23.05.2020,"10,0636"
10,22.05.2020,"99,8916"
1,21.05.2020,"10,1791"
1,20.05.2020,"10,1857"
1,19.05.2020,"10,2583"
1,16.05.2020,"10,3108"
1,15.05.2020,"10,4206"
1,14.05.2020,"10,3720"
1,13.05.2020,"10,3576"
1,09.05.2020,"10,4346"
1,08.05.2020,"10,4508"
1,07.05.2020,"10,4265"
1,01.05.2020,"10,3130"
1,30.04.2020,"10,4153"
1,29.04.2020,"10,5250"
1,28.04.2020,"10,5159"
1,25.04.2020,"10,5493"
1,24.04.2020,"10,6125"
1,23.04.2020,"10,8759"
1,22.04.2020,"10,7580"
1,21.04.2020,"10,5530"
1,18.04.2020,"10,4488"
1,17.04.2020,"10,5615"
1,16.04.2020,"10,4380"
1,15.04.2020,"10,3834"
1,14.04.2020,"10,4312"
1,11.04.2020,"10,4826"
1,10.04.2020,"10,5694"
1,09.04.2020,"10,7178"
1,08.04.2020,"10,6960"
1,07.04.2020,"10,7725"
1,28.03.2020,"10,9611"
1,27.03.2020,"11,0961"
1,26.03.2020,"10,9560"
1,25.03.2020,"11,1405"
1,24.03.2020,"11,3634"
1,21.03.2020,"11,0463"
1,20.03.2020,"11,3037"
1,19.03.2020,"10,9906"
1,18.03.2020,"10,5398"
1,17.03.2020,"10,5928"
1,14.03.2020,"10,4653"
1,13.03.2020,"10,5985"
1,12.03.2020,"10,2829"
1,11.03.2020,"10,3666"
10,07.03.2020,"97,2861"
10,06.03.2020,"95,3392"
10,05.03.2020,"95,3017"
10,04.03.2020,"95,1779"
10,03.03.2020,"95,3363"
10,29.02.2020,"95,8341"
10,28.02.2020,"93,5091"
10,27.02.2020,"93,3593"
10,26.02.2020,"92,5319"
10,22.02.2020,"91,3571"
10,21.02.2020,"90,8488"
10,20.02.2020,"91,0625"
10,19.02.2020,"91,0373"
10,18.02.2020,"90,6947"
10,15.02.2020,"90,9090"
10,14.02.2020,"91,1159"
10,13.02.2020,"90,4185"
10,12.02.2020,"91,6542"
10,11.02.2020,"91,2994"
10,08.02.2020,"90,8599"
10,07.02.2020,"90,0958"
10,06.02.2020,"90,2489"
10,05.02.2020,"90,7447"
10,04.02.2020,"90,9738"
10,01.02.2020,"91,0209"
10,31.01.2020,"90,8730"
10,30.01.2020,"89,9468"
10,29.01.2020,"90,5761"
10,28.01.2020,"89,8669"
10,25.01.2020,"89,0958"
10,24.01.2020,"89,3909"
10,23.01.2020,"89,5838"
10,22.01.2020,"89,5518"
10,21.01.2020,"89,5866"
10,18.01.2020,"89,7105"
10,17.01.2020,"89,4215"
10,16.01.2020,"89,2024"
10,15.01.2020,"89,1971"
10,14.01.2020,"88,4000"
10,11.01.2020,"88,3978"
10,10.01.2020,"88,3493"
10,01.01.2020,"88,8696"
10,31.12.2019,"88,5937"
10,28.12.2019,"88,6240"
10,27.12.2019,"88,2558"
10,26.12.2019,"88,3847"
10,25.12.2019,"88,7116"
10,24.12.2019,"88,7636"
10,21.12.2019,"89,0030"
10,20.12.2019,"89,2280"
10,19.12.2019,"89,4070"
10,18.12.2019,"89,2978"
10,17.12.2019,"89,6259"
10,14.12.2019,"89,5605"
10,13.12.2019,"89,8973"
10,12.12.2019,"90,3057"
10,11.12.2019,"90,3339"
10,10.12.2019,"90,5099"
10,07.12.2019,"90,5839"
10,06.12.2019,"90,6081"
10,05.12.2019,"90,8002"
10,04.12.2019,"91,0215"
10,03.12.2019,"91,4339"
10,30.11.2019,"91,1948"
10,29.11.2019,"91,1464"
10,28.11.2019,"91,0468"
10,27.11.2019,"90,9909"
10,26.11.2019,"90,6739"
10,23.11.2019,"90,5539"
10,22.11.2019,"90,7183"
10,21.11.2019,"90,9820"
10,20.11.2019,"90,7969"
10,19.11.2019,"90,9164"
10,16.11.2019,"91,1099"
10,15.11.2019,"91,4674"
10,14.11.2019,"91,5038"
10,13.11.2019,"91,1756"
10,12.11.2019,"91,2131"
10,09.11.2019,"91,1959"
10,08.11.2019,"91,1898"
10,07.11.2019,"90,8517"
10,06.11.2019,"90,3672"
10,02.11.2019,"90,9811"
10,01.11.2019,"90,6510"
10,31.10.2019,"90,4863"
10,30.10.2019,"90,3637"
10,29.10.2019,"90,4482"
10,26.10.2019,"90,5006"
10,25.10.2019,"90,3253"
10,24.10.2019,"90,1839"
10,23.10.2019,"89,8526"
10,22.10.2019,"90,2039"
10,19.10.2019,"90,2938"
10,18.10.2019,"90,3673"
10,17.10.2019,"90,5879"
10,16.10.2019,"90,7772"
10,15.10.2019,"91,0824"
10,12.10.2019,"90,4432"
10,11.10.2019,"90,8654"
10,10.10.2019,"91,2549"
10,09.10.2019,"90,9778"
10,08.10.2019,"90,6859"
10,05.10.2019,"90,9714"
10,04.10.2019,"91,1130"
10,03.10.2019,"91,5448"
10,02.10.2019,"91,0232"
10,01.10.2019,"90,5484"
10,28.09.2019,"90,4726"
10,27.09.2019,"90,1413"
10,26.09.2019,"90,0988"
10,25.09.2019,"89,6296"
10,24.09.2019,"89,7314"
10,21.09.2019,"90,0546"
10,20.09.2019,"90,4620"
10,19.09.2019,"90,8961"
10,18.09.2019,"90,3919"
10,17.09.2019,"90,3518"
10,14.09.2019,"91,0686"
10,13.09.2019,"91,9658"
10,12.09.2019,"91,9339"
10,11.09.2019,"92,1019"
10,10.09.2019,"91,9697"
10,07.09.2019,"92,6302"
10,06.09.2019,"92,4423"
10,05.09.2019,"92,9527"
10,04.09.2019,"93,2063"
10,03.09.2019,"92,8978"
10,31.08.2019,"93,0446"
10,30.08.2019,"93,3330"
10,29.08.2019,"92,7034"
10,28.08.2019,"92,4488"
10,27.08.2019,"92,2397"
10,24.08.2019,"92,6318"
10,23.08.2019,"92,6059"
10,22.08.2019,"93,8118"
10,21.08.2019,"94,5520"
10,20.08.2019,"94,5562"
10,17.08.2019,"93,6806"
10,16.08.2019,"93,7225"
10,15.08.2019,"92,9231"
10,14.08.2019,"92,8335"
10,13.08.2019,"92,5769"
10,10.08.2019,"92,5278"
10,09.08.2019,"92,4523"
10,08.08.2019,"92,4370"
10,07.08.2019,"92,7193"
10,06.08.2019,"92,4662"
10,03.08.2019,"93,1351"
10,02.08.2019,"92,4876"
10,01.08.2019,"92,1052"
10,31.07.2019,"92,0632"
10,30.07.2019,"92,1609"
10,27.07.2019,"91,7545"
10,26.07.2019,"91,8637"
10,25.07.2019,"91,8081"
10,24.07.2019,"91,7639"
10,23.07.2019,"91,5359"
10,20.07.2019,"91,4277"
10,19.07.2019,"91,3910"
10,18.07.2019,"91,4926"
10,17.07.2019,"91,3390"
10,16.07.2019,"91,3716"
10,13.07.2019,"91,6194"
10,12.07.2019,"91,7416"
10,11.07.2019,"92,7200"
10,10.07.2019,"92,6145"
10,09.07.2019,"92,8355"
10,06.07.2019,"92,4470"
10,05.07.2019,"92,2791"
10,04.07.2019,"92,2358"
10,03.07.2019,"91,8683"
10,02.07.2019,"92,1211"
10,29.06.2019,"91,8238"
10,28.06.2019,"91,6768"
10,27.06.2019,"91,2156"
10,26.06.2019,"90,8684"
10,25.06.2019,"91,4475"
10,22.06.2019,"91,8301"
10,21.06.2019,"92,5314"
10,20.06.2019,"92,6700"
10,19.06.2019,"92,8840"
10,18.06.2019,"92,8776"
10,15.06.2019,"93,0596"
10,14.06.2019,"93,3723"
10,12.06.2019,"93,3118"
10,11.06.2019,"93,4570"
10,08.06.2019,"94,1278"
10,07.06.2019,"94,3165"
10,06.06.2019,"94,2587"
10,05.06.2019,"94,2565"
10,04.06.2019,"94,8789"
10,01.06.2019,"94,7215"
10,31.05.2019,"94,2273"
10,30.05.2019,"93,9381"
10,29.05.2019,"93,3527"
10,28.05.2019,"93,4716"
10,25.05.2019,"93,5721"
10,24.05.2019,"93,2171"
10,23.05.2019,"93,3181"
10,22.05.2019,"93,3036"
10,21.05.2019,"93,2647"
10,18.05.2019,"93,4917"
10,17.05.2019,"93,8042"
10,16.05.2019,"94,3614"
10,15.05.2019,"94,8413"
10,14.05.2019,"95,2642"
10,09.05.2019,"96,3311"
10,08.05.2019,"96,4600"
10,07.05.2019,"96,5594"
10,01.05.2019,"95,9293"
10,30.04.2019,"96,0502"
10,27.04.2019,"96,0261"
10,26.04.2019,"95,9251"
10,25.04.2019,"95,2406"
10,24.04.2019,"94,9434"
10,23.04.2019,"95,0229"
10,20.04.2019,"95,4160"
10,19.04.2019,"95,5609"
10,18.04.2019,"95,6330"
10,17.04.2019,"95,7738"
10,16.04.2019,"95,8037"
10,13.04.2019,"96,0734"
10,12.04.2019,"95,8805"
10,11.04.2019,"96,3783"
10,10.04.2019,"96,4957"
10,09.04.2019,"97,2438"
10,06.04.2019,"97,3698"
10,05.04.2019,"97,2390"
10,04.04.2019,"97,1450"
10,03.04.2019,"97,4092"
10,02.04.2019,"97,4796"
10,30.03.2019,"96,3214"
10,29.03.2019,"96,3057"
10,28.03.2019,"96,0998"
10,27.03.2019,"95,5995"
10,26.03.2019,"96,0998"
10,23.03.2019,"95,0989"
10,22.03.2019,"95,3137"
10,21.03.2019,"95,9422"
10,20.03.2019,"95,7792"
10,19.03.2019,"96,3504"
10,16.03.2019,"97,4558"
10,15.03.2019,"97,3666"
10,14.03.2019,"97,7583"
10,13.03.2019,"97,9892"
10,12.03.2019,"98,2416"
10,08.03.2019,"98,3519"
10,07.03.2019,"98,1106"
10,06.03.2019,"98,1451"
10,05.03.2019,"98,2170"
10,02.03.2019,"98,1134"
10,01.03.2019,"98,5440"
10,28.02.2019,"98,3959"
10,27.02.2019,"97,9947"
10,26.02.2019,"97,4847"
10,23.02.2019,"97,5127"
10,22.02.2019,"97,6636"
10,21.02.2019,"97,9516"
10,20.02.2019,"97,8194"
10,19.02.2019,"97,8899"
10,16.02.2019,"98,3855"
10,15.02.2019,"98,2879"
10,14.02.2019,"97,1687"
10,13.02.2019,"96,9343"
10,12.02.2019,"96,8300"
10,09.02.2019,"97,9463"
10,08.02.2019,"97,8827"
10,07.02.2019,"97,3618"
10,06.02.2019,"97,2143"
10,05.02.2019,"97,2392"
10,02.02.2019,"97,4663"
10,01.02.2019,"97,4819"
10,31.01.2019,"98,4681"
10,30.01.2019,"98,5592"
10,29.01.2019,"97,8262"
10,26.01.2019,"97,4642"
10,25.01.2019,"97,1397"
10,24.01.2019,"97,7135"
10,23.01.2019,"97,7166"
10,22.01.2019,"97,7355"
10,19.01.2019,"97,9734"
10,18.01.2019,"98,0937"
10,17.01.2019,"98,8257"
10,16.01.2019,"99,3292"
10,15.01.2019,"99,4318"
10,12.01.2019,"99,1491"
10,11.01.2019,"98,6216"
10,10.01.2019,"98,1498"
1,30.12.2018,"10,0997"
1,29.12.2018,"10,1277"
1,28.12.2018,"10,0211"
1,27.12.2018,"10,0092"
10,26.12.2018,"99,8284"
10,25.12.2018,"99,1942"
10,22.12.2018,"98,5331"
10,21.12.2018,"97,6745"
10,20.12.2018,"97,3260"
10,19.12.2018,"96,7886"
10,18.12.2018,"96,5379"
10,15.12.2018,"96,3198"
10,14.12.2018,"96,4537"
10,13.12.2018,"96,4182"
10,12.12.2018,"96,3940"
10,11.12.2018,"95,8079"
10,08.12.2018,"97,2700"
10,07.12.2018,"96,9419"
10,06.12.2018,"97,3319"
10,05.12.2018,"97,0946"
10,04.12.2018,"96,2373"
10,01.12.2018,"95,8158"
10,30.11.2018,"95,9373"
10,29.11.2018,"96,2331"
10,28.11.2018,"96,1057"
10,27.11.2018,"95,8966"
10,24.11.2018,"94,5956"
10,23.11.2018,"94,5969"
10,22.11.2018,"95,0335"
10,21.11.2018,"94,5195"
10,20.11.2018,"95,0701"
10,17.11.2018,"94,9869"
10,16.11.2018,"96,0465"
10,15.11.2018,"97,8241"
10,14.11.2018,"97,3382"
10,13.11.2018,"96,9195"
10,10.11.2018,"96,2642"
10,09.11.2018,"95,5629"
10,08.11.2018,"95,4298"
10,07.11.2018,"95,3961"
10,03.11.2018,"95,1771"
10,02.11.2018,"94,4534"
10,01.11.2018,"94,0623"
10,31.10.2018,"94,4869"
10,30.10.2018,"94,6172"
10,27.10.2018,"94,4612"
10,26.10.2018,"94,6049"
10,25.10.2018,"94,5649"
10,24.10.2018,"94,1461"
10,23.10.2018,"94,1464"
10,20.10.2018,"94,9368"
10,19.10.2018,"94,6892"
10,18.10.2018,"94,4469"
10,17.10.2018,"94,7137"
10,16.10.2018,"94,9196"
10,13.10.2018,"95,2957"
10,12.10.2018,"96,3976"
10,11.10.2018,"95,6501"
10,10.10.2018,"95,8836"
10,09.10.2018,"96,8635"
10,06.10.2018,"96,9981"
10,05.10.2018,"96,3932"
10,04.10.2018,"95,2473"
10,03.10.2018,"94,9528"
10,02.10.2018,"95,4658"
10,29.09.2018,"95,3227"
10,28.09.2018,"95,7273"
10,27.09.2018,"95,6640"
10,26.09.2018,"95,7126"
10,25.09.2018,"96,4831"
10,22.09.2018,"96,8563"
10,21.09.2018,"96,9962"
10,20.09.2018,"97,7760"
10,19.09.2018,"98,6932"
10,18.09.2018,"99,2733"
10,15.09.2018,"99,6550"
1,14.09.2018,"10,0225"
1,13.09.2018,"10,1304"
1,12.09.2018,"10,1946"
1,11.09.2018,"10,1775"
1,08.09.2018,"10,0944"
10,07.09.2018,"99,9231"
1,06.09.2018,"10,0087"
10,05.09.2018,"99,9147"
10,04.09.2018,"99,3493"
10,01.09.2018,"99,6466"
10,31.08.2018,"99,6037"
10,30.08.2018,"99,8887"
10,29.08.2018,"98,9968"
10,28.08.2018,"98,8650"
10,25.08.2018,"98,5536"
10,24.08.2018,"99,6871"
10,23.08.2018,"98,7676"
10,22.08.2018,"98,1450"
10,21.08.2018,"98,0454"
10,18.08.2018,"97,1875"
10,17.08.2018,"96,9959"
10,16.08.2018,"96,1334"
10,15.08.2018,"96,9888"
10,14.08.2018,"99,2210"
10,11.08.2018,"97,5598"
10,10.08.2018,"97,0777"
10,09.08.2018,"93,0813"
10,08.08.2018,"92,9718"
10,07.08.2018,"92,8000"
10,04.08.2018,"92,5026"
10,03.08.2018,"92,4606"
10,02.08.2018,"92,0676"
10,01.08.2018,"91,3442"
10,31.07.2018,"91,9726"
10,28.07.2018,"92,3433"
10,27.07.2018,"92,8095"
10,26.07.2018,"93,0739"
10,25.07.2018,"92,3268"
10,24.07.2018,"93,1829"
10,21.07.2018,"93,6565"
10,20.07.2018,"93,4356"
10,19.07.2018,"93,6718"
10,18.07.2018,"93,4687"
10,17.07.2018,"93,1315"
10,14.07.2018,"93,0989"
10,13.07.2018,"93,3060"
10,12.07.2018,"93,1451"
10,11.07.2018,"94,2910"
10,10.07.2018,"94,9610"
10,07.07.2018,"94,9511"
10,06.07.2018,"95,3004"
10,05.07.2018,"95,4956"
10,04.07.2018,"94,8045"
10,03.07.2018,"94,8737"
10,30.06.2018,"94,7511"
10,29.06.2018,"95,4500"
10,28.06.2018,"95,6257"
10,27.06.2018,"95,7761"
10,26.06.2018,"96,4658"
10,23.06.2018,"97,3681"
10,22.06.2018,"98,2325"
10,21.06.2018,"98,3163"
10,20.06.2018,"98,9655"
10,19.06.2018,"98,5865"
10,16.06.2018,"97,6890"
10,15.06.2018,"97,3799"
10,14.06.2018,"98,5362"
10,10.06.2018,"97,3092"
10,09.06.2018,"97,7645"
10,08.06.2018,"96,6621"
10,07.06.2018,"96,9486"
10,06.06.2018,"96,8169"
10,05.06.2018,"96,5785"
10,02.06.2018,"96,9433"
10,01.06.2018,"96,8862"
10,31.05.2018,"97,4236"
10,30.05.2018,"97,5945"
10,29.05.2018,"97,3943"
10,26.05.2018,"96,5128"
10,25.05.2018,"96,1860"
10,24.05.2018,"96,4705"
10,23.05.2018,"96,1621"
10,22.05.2018,"97,8694"
10,19.05.2018,"97,1498"
10,18.05.2018,"97,0952"
10,17.05.2018,"97,8273"
10,16.05.2018,"97,4402"
10,15.05.2018,"97,4695"
10,12.05.2018,"97,4636"
10,11.05.2018,"98,2586"
10,09.05.2018,"98,9379"
10,08.05.2018,"98,5338"
10,05.05.2018,"99,3761"
10,04.05.2018,"99,9197"
10,29.04.2018,"97,8948"
10,28.04.2018,"98,8605"
10,27.04.2018,"98,8875"
10,26.04.2018,"97,7264"
10,25.04.2018,"97,7311"
10,24.04.2018,"97,9783"
10,21.04.2018,"97,5024"
10,20.04.2018,"96,9282"
10,19.04.2018,"97,9300"
10,18.04.2018,"97,4087"
10,17.04.2018,"99,1426"
10,14.04.2018,"97,7844"
10,13.04.2018,"98,8027"
1,12.04.2018,"10,1915"
10,11.04.2018,"99,0612"
10,10.04.2018,"92,8084"
10,07.04.2018,"91,7230"
10,06.04.2018,"91,3208"
10,05.04.2018,"91,6971"
10,04.04.2018,"91,5517"
10,03.04.2018,"91,2196"
10,31.03.2018,"91,2719"
10,30.03.2018,"91,8003"
10,29.03.2018,"91,5275"
10,28.03.2018,"91,1383"
10,27.03.2018,"90,6608"
10,24.03.2018,"90,3009"
10,23.03.2018,"89,9111"
10,22.03.2018,"90,8128"
10,21.03.2018,"91,1585"
10,20.03.2018,"90,8952"
10,17.03.2018,"90,8985"
10,16.03.2018,"90,1939"
10,15.03.2018,"90,1433"
10,14.03.2018,"89,9589"
10,13.03.2018,"89,5239"
10,08.03.2018,"89,8339"
10,07.03.2018,"89,1119"
10,06.03.2018,"90,0460"
10,03.03.2018,"89,2899"
10,02.03.2018,"88,9682"
10,01.03.2018,"89,0250"
10,28.02.2018,"88,2725"
10,27.02.2018,"88,6506"
10,23.02.2018,"89,2325"
10,22.02.2018,"89,2437"
10,21.02.2018,"89,0333"
10,20.02.2018,"88,7556"
10,17.02.2018,"88,7738"
10,16.02.2018,"89,1462"
10,15.02.2018,"90,8086"
10,14.02.2018,"91,0812"
10,13.02.2018,"91,6643"
10,10.02.2018,"92,3245"
10,09.02.2018,"91,1519"
10,08.02.2018,"90,9739"
10,07.02.2018,"91,1663"
10,06.02.2018,"89,9811"
10,03.02.2018,"89,2526"
10,02.02.2018,"89,3817"
10,01.02.2018,"89,3654"
10,31.01.2018,"88,7555"
